Scheme Code,Scheme Name,CAGR_3Y,Sharpe_Ratio,Alpha,Expense_Ratio,Maximum_Drawdown,CAGR_Rank,Sharpe_Rank,Alpha_Rank,Expense_Rank,Drawdown_Rank,CAGR_Score,Sharpe_Score,Alpha_Score,Expense_Score,Drawdown_Score,Fund_Score,Overall_Rank
134547,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,,,,2.01,,,,,192.0,,,,,20.74688796680498,,,165
134550,NIPPON INDIA BANKING and PSU FUND - Direct Plan - MONTHLY IDCW Option,,,,0.61,,,,,52.0,,,,,78.83817427385893,,,166
134556,NIPPON INDIA BANKING and PSU FUND - Direct Plan - QUARTERLY IDCW Option,,,,1.7,,,,,161.0,,,,,33.60995850622407,,,167
134554,NIPPON INDIA BANKING and PSU FUND - Direct Plan - WEEKLY IDCW Option,,,,0.28,,,,,19.0,,,,,92.5311203319502,,,168
134548,NIPPON INDIA BANKING and PSU FUND - IDCW Option,,,,0.3,,,,,21.0,,,,,91.70124481327801,,,169
134549,NIPPON INDIA BANKING and PSU FUND - MONTHLY IDCW Option,,,,1.17,,,,,108.0,,,,,55.601659751037346,,,170
134551,NIPPON INDIA BANKING and PSU FUND - QUARTERLY IDCW Option,,,,1.15,,,,,106.0,,,,,56.43153526970954,,,171
134552,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,,,,0.47,,,,,38.0,,,,,84.64730290456431,,,172
134546,Nippon India Banking and PSU Fund- Growth Plan- Bonus Option,,,,0.9,,,,,81.0,,,,,66.80497925311202,,,173
134545,Nippon India Banking and PSU Fund- Growth Plan- Growth Option,,,,1.92,,,,,183.0,,,,,24.481327800829874,,,174
125502,SBI Banking & PSU Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),,,,2.03,,,,,194.0,,,,,19.91701244813278,,,175
125503,SBI BANKING & PSU FUND - Direct Plan - Growth,,,,0.87,,,,,78.0,,,,,68.04979253112033,,,176
125505,SBI Banking & PSU Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),,,,2.23,,,,,214.0,,,,,11.618257261410788,,,177
125504,SBI Banking & PSU Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),,,,0.31,,,,,22.0,,,,,91.28630705394191,,,178
125498,SBI BANKING & PSU FUND - Regular Paln - Growth,,,,1.14,,,,,105.0,,,,,56.84647302904564,,,179
125499,SBI Banking & PSU Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),,,,1.04,,,,,95.0,,,,,60.99585062240664,,,180
125501,SBI Banking & PSU Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),,,,0.23,,,,,14.0,,,,,94.6058091286307,,,181
125500,SBI Banking & PSU Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),,,,0.42,,,,,33.0,,,,,86.72199170124482,,,182
134363,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Direct Growth,,,,1.6,,,,,151.0,,,,,37.75933609958506,,,183
134370,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Direct Monthly Dividend,,,,0.51,,,,,42.0,,,,,82.98755186721992,,,184
134369,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Direct Quarterly Dividend,,,,1.77,,,,,168.0,,,,,30.70539419087137,,,185
134355,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Annual Bonus,,,,1.49,,,,,140.0,,,,,42.32365145228216,,,186
134358,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Daily Dividend Reinvestment,,,,2.1,,,,,201.0,,,,,17.012448132780083,,,187
134356,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Growth,,,,2.34,,,,,225.0,,,,,7.053941908713693,,,188
134359,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Monthly Dividend,,,,0.28,,,,,19.0,,,,,92.5311203319502,,,189
134361,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Quarterly Bonus,,,,1.56,,,,,147.0,,,,,39.41908713692946,,,190
134362,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Quarterly Dividend,,,,0.9,,,,,81.0,,,,,66.80497925311202,,,191
134360,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking & PSU Debt Fund) - Regular Weekly Dividend,,,,0.23,,,,,14.0,,,,,94.6058091286307,,,192
119629,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Bonus,,,,1.05,,,,,96.0,,,,,60.58091286307054,,,193
119627,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),,,,2.37,,,,,228.0,,,,,5.809128630705394,,,194
119625,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,,,,1.56,,,,,147.0,,,,,39.41908713692946,,,195
119626,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),,,,2.22,,,,,213.0,,,,,12.033195020746888,,,196
118326,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Bonus,,,,0.38,,,,,29.0,,,,,88.38174273858921,,,197
100782,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),,,,1.48,,,,,139.0,,,,,42.738589211618255,,,198
100784,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Growth,,,,2.48,,,,,239.0,,,,,1.2448132780082988,,,199
100793,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),,,,0.73,,,,,64.0,,,,,73.85892116182573,,,200
100783,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),,,,2.06,,,,,197.0,,,,,18.672199170124482,,,201
100781,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Retail Plan - Growth,,,,0.54,,,,,45.0,,,,,81.74273858921161,,,202
100780,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),,,,0.48,,,,,39.0,,,,,84.23236514522821,,,203
140135,UTI Banking & PSU Fund - Direct Plan - Annual IDCW,,,,1.91,,,,,182.0,,,,,24.896265560165975,,,204
133972,UTI Banking & PSU Fund - Direct Plan - Flexi IDCW,,,,2.2,,,,,211.0,,,,,12.863070539419086,,,205
126940,UTI Banking & PSU Fund - Direct Plan - Growth Option,,,,1.17,,,,,108.0,,,,,55.601659751037346,,,206
141375,UTI Banking & PSU Fund - Direct Plan - Half-Yearly IDCW,,,,0.64,,,,,55.0,,,,,77.59336099585063,,,207
134026,UTI Banking & PSU Fund - Direct Plan - Monthly IDCW,,,,1.24,,,,,115.0,,,,,52.69709543568465,,,208
126942,UTI Banking & PSU Fund - Direct Plan - Quarterly IDCW,,,,1.07,,,,,98.0,,,,,59.75103734439834,,,209
140116,UTI Banking & PSU Fund - Regular Plan - Annual IDCW,,,,0.78,,,,,69.0,,,,,71.78423236514523,,,210
133971,UTI Banking & PSU Fund - Regular Plan - Flexi IDCW,,,,0.82,,,,,73.0,,,,,70.12448132780082,,,211
139407,UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW,,,,0.55,,,,,46.0,,,,,81.32780082987551,,,212
136110,UTI Banking & PSU Fund - Regular Plan - Monthly IDCW,,,,1.95,,,,,186.0,,,,,23.236514522821576,,,213
126941,UTI Banking & PSU Fund - Regular Plan - Quarterly IDCW,,,,0.18,,,,,9.0,,,,,96.6804979253112,,,214
126939,UTI Banking & PSU Fund- Regular Plan - Growth Option,,,,2.23,,,,,214.0,,,,,11.618257261410788,,,215
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,,,,0.67,,,,,58.0,,,,,76.34854771784232,,,216
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,,,,0.12,,,,,3.0,,,,,99.1701244813278,,,217
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,,,,0.67,,,,,58.0,,,,,76.34854771784232,,,218
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,,,,2.34,,,,,225.0,,,,,7.053941908713693,,,219
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,220
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,,,,1.55,,,,,146.0,,,,,39.83402489626556,,,221
141586,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,,,,0.76,,,,,67.0,,,,,72.61410788381743,,,222
141590,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,,,,2.12,,,,,203.0,,,,,16.182572614107883,,,223
141591,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,,,,1.58,,,,,149.0,,,,,38.589211618257266,,,224
141587,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,,,,2.27,,,,,218.0,,,,,9.95850622406639,,,225
141588,Axis Corporate Bond Fund - Direct Plan Growth,,,,1.78,,,,,169.0,,,,,30.29045643153527,,,226
141589,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,,,,0.35,,,,,26.0,,,,,89.62655601659752,,,227
141594,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,,,,0.68,,,,,59.0,,,,,75.93360995850622,,,228
141595,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,,,,2.3,,,,,221.0,,,,,8.71369294605809,,,229
141592,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,,,,1.1,,,,,101.0,,,,,58.50622406639005,,,230
141593,Axis Corporate Bond Fund - Regular Plan Growth,,,,2.11,,,,,202.0,,,,,16.59751037344398,,,231
139201,BANDHAN Corporate Bond Fund - Direct Annual IDCW,,,,0.58,,,,,49.0,,,,,80.08298755186722,,,232
135916,BANDHAN Corporate Bond Fund - Direct Growth,,,,0.45,,,,,36.0,,,,,85.47717842323651,,,233
139200,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,,,,1.51,,,,,142.0,,,,,41.49377593360996,,,234
139198,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,,,,2.35,,,,,226.0,,,,,6.639004149377594,,,235
135917,BANDHAN Corporate Bond Fund - Direct Periodic IDCW,,,,2.49,,,,,240.0,,,,,0.8298755186721992,,,236
139199,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,,,,0.6,,,,,51.0,,,,,79.25311203319502,,,237
139204,BANDHAN Corporate Bond Fund - Regular Annual IDCW,,,,1.08,,,,,99.0,,,,,59.33609958506224,,,238
135914,BANDHAN Corporate Bond Fund - Regular Growth,,,,2.41,,,,,232.0,,,,,4.149377593360995,,,239
139203,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,,,,0.38,,,,,29.0,,,,,88.38174273858921,,,240
139202,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,,,,2.2,,,,,211.0,,,,,12.863070539419086,,,241
135915,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,,,,1.39,,,,,130.0,,,,,46.47302904564315,,,242
139205,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,,,,1.87,,,,,178.0,,,,,26.556016597510375,,,243
150230,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,,,,0.1,,,,,1.0,,,,,100.0,,,244
150229,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,,,,0.95,,,,,86.0,,,,,64.73029045643153,,,245
150231,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,,,,1.13,,,,,104.0,,,,,57.26141078838174,,,246
150228,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,,,,1.21,,,,,112.0,,,,,53.941908713692946,,,247
150236,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,,,,1.72,,,,,163.0,,,,,32.780082987551864,,,248
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,,,,0.75,,,,,66.0,,,,,73.02904564315352,,,249
150238,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,,,,1.88,,,,,179.0,,,,,26.141078838174277,,,250
150239,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,,,,0.35,,,,,26.0,,,,,89.62655601659752,,,251
150233,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,,,,0.44,,,,,35.0,,,,,85.89211618257261,,,252
150235,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,,,,0.25,,,,,16.0,,,,,93.7759336099585,,,253
150234,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,,,,0.78,,,,,69.0,,,,,71.78423236514523,,,254
150232,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,,,,0.56,,,,,47.0,,,,,80.91286307053942,,,255
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,,,,0.26,,,,,17.0,,,,,93.3609958506224,,,256
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),,,,2.17,,,,,208.0,,,,,14.107883817427386,,,257
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,,,,2.29,,,,,220.0,,,,,9.12863070539419,,,258
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),,,,1.38,,,,,129.0,,,,,46.88796680497925,,,259
144646,DSP Corporate Bond Fund - Direct - Growth,,,,0.84,,,,,75.0,,,,,69.29460580912863,,,260
144647,DSP Corporate Bond Fund - Direct - IDCW,,,,2.15,,,,,206.0,,,,,14.937759336099585,,,261
144651,DSP Corporate Bond Fund - Direct - IDCW - Monthly,,,,0.88,,,,,79.0,,,,,67.63485477178423,,,262
144648,DSP Corporate Bond Fund - Direct - IDCW - Quarterly ,,,,0.96,,,,,87.0,,,,,64.31535269709543,,,263
144644,DSP Corporate Bond Fund - Regular - Growth,,,,0.3,,,,,21.0,,,,,91.70124481327801,,,264
144650,DSP Corporate Bond Fund - Regular - IDCW,,,,0.85,,,,,76.0,,,,,68.87966804979253,,,265
144645,DSP Corporate Bond Fund - Regular - IDCW - Monthly,,,,0.23,,,,,14.0,,,,,94.6058091286307,,,266
144649,DSP Corporate Bond Fund - Regular - IDCW - Quarterly ,,,,1.04,,,,,95.0,,,,,60.99585062240664,,,267
119289,Franklin India Corporate Debt Fund - Direct - Bonus,,,,1.32,,,,,123.0,,,,,49.37759336099585,,,268
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,,,,1.42,,,,,133.0,,,,,45.22821576763486,,,269
100528,Franklin India Corporate Debt Fund - Growth,,,,1.41,,,,,132.0,,,,,45.643153526970956,,,270
100532,Franklin India Corporate Debt Fund - Monthly Bonus,,,,1.75,,,,,166.0,,,,,31.535269709543567,,,271
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,,,,0.95,,,,,86.0,,,,,64.73029045643153,,,272
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,,,,0.66,,,,,57.0,,,,,76.76348547717843,,,273
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,,,,1.72,,,,,163.0,,,,,32.780082987551864,,,274
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,,,,1.81,,,,,172.0,,,,,29.045643153526974,,,275
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,,,,1.72,,,,,163.0,,,,,32.780082987551864,,,276
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,,,,0.73,,,,,64.0,,,,,73.85892116182573,,,277
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,,,,1.35,,,,,126.0,,,,,48.13278008298755,,,278
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,,,,1.53,,,,,144.0,,,,,40.66390041493776,,,279
113070,HDFC Corporate Bond Fund - Growth Option,,,,2.07,,,,,198.0,,,,,18.25726141078838,,,280
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,,,,1.3,,,,,121.0,,,,,50.20746887966805,,,281
132848,HDFC Corporate Bond Fund - IDCW Option,,,,1.67,,,,,158.0,,,,,34.85477178423236,,,282
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,,,,0.41,,,,,32.0,,,,,87.13692946058092,,,283
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,,,,1.6,,,,,151.0,,,,,37.75933609958506,,,284
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,,,,0.72,,,,,63.0,,,,,74.27385892116183,,,285
151000,HSBC Corporate Bond Fund - Direct Annual IDCW,,,,0.67,,,,,58.0,,,,,76.34854771784232,,,286
150996,HSBC Corporate Bond Fund - Direct Growth,,,,2.08,,,,,199.0,,,,,17.842323651452283,,,287
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW,,,,2.07,,,,,198.0,,,,,18.25726141078838,,,288
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,289
151001,HSBC Corporate Bond Fund - Regular Annual IDCW,,,,1.39,,,,,130.0,,,,,46.47302904564315,,,290
150992,HSBC Corporate Bond Fund - Regular Growth,,,,0.38,,,,,29.0,,,,,88.38174273858921,,,291
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,,,,1.43,,,,,134.0,,,,,44.81327800829876,,,292
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,,,,1.43,,,,,134.0,,,,,44.81327800829876,,,293
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,,,,0.17,,,,,8.0,,,,,97.0954356846473,,,294
130947,ICICI Prudential Corporate Bond Fund - Bonus,,,,1.36,,,,,127.0,,,,,47.71784232365145,,,295
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,,,,2.17,,,,,208.0,,,,,14.107883817427386,,,296
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,,,,0.7,,,,,61.0,,,,,75.10373443983403,,,297
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,,,,1.12,,,,,103.0,,,,,57.676348547717836,,,298
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,,,,0.66,,,,,57.0,,,,,76.76348547717843,,,299
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,,,,2.48,,,,,239.0,,,,,1.2448132780082988,,,300
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,,,,0.53,,,,,44.0,,,,,82.15767634854771,,,301
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,,,,1.38,,,,,129.0,,,,,46.88796680497925,,,302
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,,,,1.52,,,,,143.0,,,,,41.078838174273855,,,303
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,,,,0.63,,,,,54.0,,,,,78.00829875518673,,,304
111987,ICICI Prudential Corporate Bond Fund - Growth,,,,1.71,,,,,162.0,,,,,33.19502074688796,,,305
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,,,,1.02,,,,,93.0,,,,,61.82572614107884,,,306
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,,,,0.14,,,,,5.0,,,,,98.3402489626556,,,307
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,,,,0.18,,,,,9.0,,,,,96.6804979253112,,,308
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,,,,1.03,,,,,94.0,,,,,61.41078838174274,,,309
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,,,,1.52,,,,,143.0,,,,,41.078838174273855,,,310
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,,,,2.11,,,,,202.0,,,,,16.59751037344398,,,311
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,,,,0.43,,,,,34.0,,,,,86.30705394190872,,,312
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,,,,1.67,,,,,158.0,,,,,34.85477178423236,,,313
111972,ICICI Prudential Corporate Bond Fund Retail Growth,,,,1.61,,,,,152.0,,,,,37.344398340248965,,,314
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,,,,0.35,,,,,26.0,,,,,89.62655601659752,,,315
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,,,,2.27,,,,,218.0,,,,,9.95850622406639,,,316
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,317
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),,,,2.43,,,,,234.0,,,,,3.319502074688797,,,318
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),,,,2.25,,,,,216.0,,,,,10.78838174273859,,,319
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,,,,1.07,,,,,98.0,,,,,59.75103734439834,,,320
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),,,,1.67,,,,,158.0,,,,,34.85477178423236,,,321
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),,,,0.2,,,,,11.0,,,,,95.850622406639,,,322
106179,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW (Payout / Reinvestment),,,,0.18,,,,,9.0,,,,,96.6804979253112,,,323
116109,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),,,,2.12,,,,,203.0,,,,,16.182572614107883,,,324
106177,Invesco India Corporate Bond Fund - Regular Plan - Growth,,,,0.25,,,,,16.0,,,,,93.7759336099585,,,325
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),,,,0.62,,,,,53.0,,,,,78.42323651452283,,,326
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),,,,1.35,,,,,126.0,,,,,48.13278008298755,,,327
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,,,,1.76,,,,,167.0,,,,,31.12033195020747,,,328
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,,,,2.18,,,,,209.0,,,,,13.692946058091287,,,329
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,,,,1.15,,,,,106.0,,,,,56.43153526970954,,,330
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,,,,1.32,,,,,123.0,,,,,49.37759336099585,,,331
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,,,,1.86,,,,,177.0,,,,,26.970954356846473,,,332
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,,,,1.83,,,,,174.0,,,,,28.21576763485477,,,333
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,,,,1.02,,,,,93.0,,,,,61.82572614107884,,,334
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,,,,0.51,,,,,42.0,,,,,82.98755186721992,,,335
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,,,,1.24,,,,,115.0,,,,,52.69709543568465,,,336
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,,,,0.99,,,,,90.0,,,,,63.07053941908713,,,337
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,,,,0.89,,,,,80.0,,,,,67.21991701244814,,,338
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,,,,1.29,,,,,120.0,,,,,50.62240663900415,,,339
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,,,,0.4,,,,,31.0,,,,,87.55186721991701,,,340
148756,Mirae Asset Corporate Bond Fund Direct IDCW,,,,0.79,,,,,70.0,,,,,71.36929460580913,,,341
148757,Mirae Asset Corporate Bond Fund Regular Growth,,,,2.49,,,,,240.0,,,,,0.8298755186721992,,,342
148758,Mirae Asset Corporate Bond Fund Regular IDCW,,,,0.93,,,,,84.0,,,,,65.56016597510373,,,343
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,,,,1.29,,,,,120.0,,,,,50.62240663900415,,,344
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,,,,1.02,,,,,93.0,,,,,61.82572614107884,,,345
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,,,,1.1,,,,,101.0,,,,,58.50622406639005,,,346
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,,,,0.86,,,,,77.0,,,,,68.46473029045643,,,347
